N_unmapped	2791382	2791382	2791382
N_multimapping	10293624	10293624	10293624
N_noFeature	854428	855567	4328287
N_ambiguous	3	3	0
ENSCAFG00000020565	4475	4475	0
ENSCAFG00000020481	2609	2609	0
ENSCAFG00000026764	0	0	0
ENSCAFG00000025670	1051	1051	0
ENSCAFG00000020644	6	6	0
ENSCAFG00000025658	267	267	0
ENSCAFG00000025742	130	130	0
ENSCAFG00000043336	158	158	0
ENSCAFG00000025704	170	170	0
ENSCAFG00000044681	0	0	0
ENSCAFG00000025726	2156	2156	0
ENSCAFG00000020459	7213	7213	0
ENSCAFG00000038673	0	0	0
ENSCAFG00000048424	0	0	0
ENSCAFG00000027199	49	49	0
ENSCAFG00000025633	31	31	0
ENSCAFG00000043394	221	221	0
ENSCAFG00000022770	280	280	0
ENSCAFG00000025712	3912	3911	1
ENSCAFG00000022820	1	1	0
ENSCAFG00000025638	4097	4096	1
ENSCAFG00000048852	0	0	0
ENSCAFG00000022763	0	0	0
ENSCAFG00000020518	2343	2343	0
ENSCAFG00000026666	0	0	0
ENSCAFG00000042350	0	0	0
ENSCAFG00000025657	1345	1345	0
ENSCAFG00000022958	0	0	0
ENSCAFG00000044664	0	0	0
ENSCAFG00000020474	0	0	0
ENSCAFG00000044506	0	0	0
ENSCAFG00000027813	6	6	0
ENSCAFG00000022794	1624	1624	0
ENSCAFG00000025724	101	101	0
ENSCAFG00000025668	0	0	0
ENSCAFG00000025654	185	185	0
ENSCAFG00000022764	4	4	0
ENSCAFG00000025698	350	350	0
ENSCAFG00000027567	133	133	0
ENSCAFG00000020514	0	0	0
ENSCAFG00000022825	149	149	0
ENSCAFG00000022858	26	23	3
ENSCAFG00000025708	22	22	0
ENSCAFG00000022774	289	289	0
ENSCAFG00000022790	254	254	0
ENSCAFG00000049039	0	0	0
ENSCAFG00000044768	0	0	0
ENSCAFG00000049262	0	0	0
ENSCAFG00000050006	0	0	0
ENSCAFG00000048839	0	0	0
ENSCAFG00000043437	0	0	0
ENSCAFG00000042082	0	0	0
ENSCAFG00000046872	0	0	0
ENSCAFG00000043975	0	0	0
ENSCAFG00000047838	0	0	0
ENSCAFG00000047926	2	2	0
ENSCAFG00000049145	2	2	0
ENSCAFG00000028340	0	0	0
ENSCAFG00000041572	0	0	0
ENSCAFG00000041644	0	0	0
ENSCAFG00000043043	0	0	0
ENSCAFG00000025703	1	1	0
ENSCAFG00000027838	1	1	0
ENSCAFG00000020575	541	541	0
ENSCAFG00000022781	1121	1121	0
ENSCAFG00000020520	186	186	0
ENSCAFG00000025631	33	33	0
ENSCAFG00000020640	42	12	30
ENSCAFG00000046426	0	0	0
ENSCAFG00000044350	65	65	0
ENSCAFG00000020576	408	408	0
ENSCAFG00000020574	274652	274652	0
ENSCAFG00000020635	25072	25072	0
ENSCAFG00000020591	90	90	0
ENSCAFG00000020546	1425	1425	0
ENSCAFG00000020530	478	478	0
ENSCAFG00000020596	3476	3476	0
ENSCAFG00000020535	289	289	0
ENSCAFG00000020624	126	126	0
ENSCAFG00000049990	0	0	0
ENSCAFG00000031179	4	4	0
ENSCAFG00000031186	0	0	0
ENSCAFG00000029160	0	0	0
ENSCAFG00000044150	0	0	0
ENSCAFG00000025699	37591	37591	0
ENSCAFG00000020445	7282	7282	0
ENSCAFG00000025727	14077	14077	0
ENSCAFG00000026730	137	137	0
ENSCAFG00000046623	0	0	0
ENSCAFG00000032159	281	281	0
ENSCAFG00000025625	247	247	0
ENSCAFG00000049366	0	0	0
ENSCAFG00000027652	0	0	0
ENSCAFG00000020622	0	0	0
ENSCAFG00000046717	0	0	0
ENSCAFG00000044106	0	0	0
ENSCAFG00000048242	0	0	0
ENSCAFG00000020506	1	1	0
ENSCAFG00000041275	5	5	0
ENSCAFG00000020511	1	1	0
ENSCAFG00000043449	428	428	0
