N_unmapped	2356601	2356601	2356601
N_multimapping	8144991	8144991	8144991
N_noFeature	697899	698508	4027110
N_ambiguous	4	4	0
ENSCAFG00000020565	5827	5827	0
ENSCAFG00000020481	3803	3803	0
ENSCAFG00000026764	0	0	0
ENSCAFG00000025670	1090	1090	0
ENSCAFG00000020644	7	7	0
ENSCAFG00000025658	192	192	0
ENSCAFG00000025742	108	108	0
ENSCAFG00000043336	135	135	0
ENSCAFG00000025704	154	154	0
ENSCAFG00000044681	0	0	0
ENSCAFG00000025726	2640	2639	1
ENSCAFG00000020459	5383	5383	0
ENSCAFG00000038673	0	0	0
ENSCAFG00000048424	0	0	0
ENSCAFG00000027199	33	33	0
ENSCAFG00000025633	46	46	0
ENSCAFG00000043394	214	214	0
ENSCAFG00000022770	228	228	0
ENSCAFG00000025712	3496	3495	1
ENSCAFG00000022820	0	0	0
ENSCAFG00000025638	3386	3386	0
ENSCAFG00000048852	1	1	0
ENSCAFG00000022763	1	1	0
ENSCAFG00000020518	2321	2321	0
ENSCAFG00000026666	0	0	0
ENSCAFG00000042350	0	0	0
ENSCAFG00000025657	678	678	0
ENSCAFG00000022958	0	0	0
ENSCAFG00000044664	0	0	0
ENSCAFG00000020474	0	0	0
ENSCAFG00000044506	0	0	0
ENSCAFG00000027813	7	7	0
ENSCAFG00000022794	2016	2016	0
ENSCAFG00000025724	69	69	0
ENSCAFG00000025668	0	0	0
ENSCAFG00000025654	133	133	0
ENSCAFG00000022764	3	3	0
ENSCAFG00000025698	238	238	0
ENSCAFG00000027567	159	159	0
ENSCAFG00000020514	0	0	0
ENSCAFG00000022825	65	65	0
ENSCAFG00000022858	19	18	1
ENSCAFG00000025708	31	31	0
ENSCAFG00000022774	368	368	0
ENSCAFG00000022790	244	244	0
ENSCAFG00000049039	0	0	0
ENSCAFG00000044768	0	0	0
ENSCAFG00000049262	0	0	0
ENSCAFG00000050006	0	0	0
ENSCAFG00000048839	0	0	0
ENSCAFG00000043437	0	0	0
ENSCAFG00000042082	0	0	0
ENSCAFG00000046872	3	3	0
ENSCAFG00000043975	0	0	0
ENSCAFG00000047838	0	0	0
ENSCAFG00000047926	43	43	0
ENSCAFG00000049145	3	3	0
ENSCAFG00000028340	1	1	0
ENSCAFG00000041572	0	0	0
ENSCAFG00000041644	0	0	0
ENSCAFG00000043043	1	1	0
ENSCAFG00000025703	0	0	0
ENSCAFG00000027838	1	1	0
ENSCAFG00000020575	673	673	0
ENSCAFG00000022781	1092	1092	0
ENSCAFG00000020520	164	164	0
ENSCAFG00000025631	37	37	0
ENSCAFG00000020640	42	12	30
ENSCAFG00000046426	0	0	0
ENSCAFG00000044350	46	46	0
ENSCAFG00000020576	450	450	0
ENSCAFG00000020574	233388	233388	0
ENSCAFG00000020635	22488	22488	0
ENSCAFG00000020591	82	82	0
ENSCAFG00000020546	2021	2021	0
ENSCAFG00000020530	320	320	0
ENSCAFG00000020596	3364	3364	0
ENSCAFG00000020535	247	247	0
ENSCAFG00000020624	146	146	0
ENSCAFG00000049990	0	0	0
ENSCAFG00000031179	0	0	0
ENSCAFG00000031186	0	0	0
ENSCAFG00000029160	0	0	0
ENSCAFG00000044150	0	0	0
ENSCAFG00000025699	34381	34381	0
ENSCAFG00000020445	8624	8624	0
ENSCAFG00000025727	12687	12687	0
ENSCAFG00000026730	138	138	0
ENSCAFG00000046623	0	0	0
ENSCAFG00000032159	177	177	0
ENSCAFG00000025625	159	159	0
ENSCAFG00000049366	0	0	0
ENSCAFG00000027652	0	0	0
ENSCAFG00000020622	0	0	0
ENSCAFG00000046717	0	0	0
ENSCAFG00000044106	0	0	0
ENSCAFG00000048242	0	0	0
ENSCAFG00000020506	3	3	0
ENSCAFG00000041275	6	5	1
ENSCAFG00000020511	0	0	0
ENSCAFG00000043449	589	589	0
ENSCAFG00000046125	0	0	0
ENSCAFG00000020522	3849	3849	0
ENSCAFG00000048425	0	0	0
ENSCAFG00000025677	947	947	0
ENSCAFG00000020473	25	25	0
ENSCAFG00000041648	0	0	0
ENSCAFG00000049618	0	0	0
ENSCAFG00000020479	19	19	0
ENSCAFG00000020448	93	93	0
ENSCAFG00000020503	2553	2553	0
ENSCAFG00000041656	0	0	0
ENSCAFG00000020636	1	1	0
ENSCAFG00000025661	0	0	0
ENSCAFG00000042172	0	0	0
ENSCAFG00000020556	1776	1776	0
ENSCAFG00000022775	742	742	0
ENSCAFG00000020627	50	50	0
ENSCAFG00000046189	0	0	0
ENSCAFG00000048990	0	0	0
ENSCAFG00000025628	3	3	0
ENSCAFG00000048507	0	0	0
ENSCAFG00000020598	43	43	0
ENSCAFG00000022951	154	154	0
ENSCAFG00000020643	76	0	76
ENSCAFG00000020597	5	5	0
ENSCAFG00000048686	0	0	0
ENSCAFG00000022827	2	2	0
ENSCAFG00000020569	471	471	0
ENSCAFG00000020455	8470	8469	1
ENSCAFG00000022815	309	309	0
ENSCAFG00000026846	21	21	0
ENSCAFG00000026634	43	43	0
ENSCAFG00000025741	0	0	0
ENSCAFG00000026768	3	3	0
ENSCAFG00000020469	9	7	2
ENSCAFG00000042161	7	7	0
ENSCAFG00000025665	3246	3246	0
ENSCAFG00000045681	0	0	0
ENSCAFG00000020519	157687	157687	0
ENSCAFG00000025649	33478	33478	0
ENSCAFG00000020443	619151	619151	0
ENSCAFG00000044661	4	4	0
ENSCAFG00000030650	2	2	0
ENSCAFG00000043073	0	0	0
ENSCAFG00000042321	0	0	0
ENSCAFG00000043760	0	0	0
ENSCAFG00000027122	0	0	0
ENSCAFG00000049057	0	0	0
ENSCAFG00000020610	1	1	0
ENSCAFG00000022832	0	0	0
ENSCAFG00000025709	39	39	0
ENSCAFG00000043963	0	0	0
ENSCAFG00000020539	1	1	0
ENSCAFG00000044954	0	0	0
ENSCAFG00000041908	0	0	0
ENSCAFG00000049287	0	0	0
ENSCAFG00000025645	21	21	0
ENSCAFG00000020498	6	6	0
ENSCAFG00000030248	0	0	0
ENSCAFG00000032539	0	0	0
ENSCAFG00000020630	337	337	0
ENSCAFG00000020572	0	0	0
ENSCAFG00000048163	0	0	0
ENSCAFG00000022783	0	0	0
ENSCAFG00000049324	22	22	0
ENSCAFG00000020595	37	37	0
ENSCAFG00000020536	1423	1417	6
ENSCAFG00000046537	157	157	0
ENSCAFG00000044245	176	176	0
ENSCAFG00000049374	0	0	0
ENSCAFG00000020549	0	0	0
ENSCAFG00000026507	98	98	0
ENSCAFG00000020621	4	4	0
ENSCAFG00000020524	9889	9889	0
ENSCAFG00000020633	69	69	0
ENSCAFG00000028108	437	437	0
ENSCAFG00000042120	682	682	0
ENSCAFG00000025719	884	884	0
ENSCAFG00000025680	2245	2245	0
ENSCAFG00000020648	3334	3334	0
ENSCAFG00000027636	0	0	0
ENSCAFG00000047085	0	0	0
ENSCAFG00000045414	3	3	0
ENSCAFG00000049121	0	0	0
ENSCAFG00000025662	1139	1139	0
ENSCAFG00000042080	0	0	0
ENSCAFG00000041616	0	0	0
ENSCAFG00000020593	48	48	0
ENSCAFG00000025734	528	528	0
ENSCAFG00000047649	0	0	0
ENSCAFG00000026614	66	66	0
ENSCAFG00000048389	0	0	0
ENSCAFG00000043228	0	0	0
ENSCAFG00000049771	0	0	0
ENSCAFG00000041108	0	0	0
ENSCAFG00000020492	606	606	0
ENSCAFG00000042688	0	0	0
ENSCAFG00000020516	3	3	0
ENSCAFG00000020484	11872	11872	0
ENSCAFG00000020464	8471	8471	0
ENSCAFG00000048691	0	0	0
ENSCAFG00000042029	0	0	0
ENSCAFG00000043352	0	0	0
ENSCAFG00000030722	1	1	0
ENSCAFG00000026592	1859	1859	0
ENSCAFG00000022791	27	27	0
ENSCAFG00000025718	53	53	0
ENSCAFG00000046610	0	0	0
ENSCAFG00000027554	0	0	0
ENSCAFG00000026594	0	0	0
ENSCAFG00000026571	0	0	0
ENSCAFG00000020512	125	125	0
ENSCAFG00000025644	735	735	0
ENSCAFG00000020615	2637	2637	0
ENSCAFG00000026477	321	321	0
ENSCAFG00000042200	0	0	0
ENSCAFG00000042492	119	119	0
ENSCAFG00000022765	229	229	0
ENSCAFG00000022762	5	5	0
ENSCAFG00000022840	30	29	1
ENSCAFG00000020618	2632	2632	0
ENSCAFG00000025720	62	62	0
ENSCAFG00000020517	104	104	0
ENSCAFG00000020614	165	165	0
ENSCAFG00000025655	1162	1162	0
ENSCAFG00000020573	1051	1051	0
ENSCAFG00000026742	3	3	0
ENSCAFG00000020533	50	50	0
ENSCAFG00000025656	21	21	0
ENSCAFG00000025684	14	14	0
ENSCAFG00000022766	469	469	0
ENSCAFG00000025738	119	119	0
ENSCAFG00000029193	73	73	0
ENSCAFG00000027782	20	20	0
ENSCAFG00000026808	1	1	0
ENSCAFG00000026682	32	32	0
ENSCAFG00000022830	23	23	0
ENSCAFG00000026524	190	190	0
ENSCAFG00000022838	0	0	0
ENSCAFG00000022796	6	6	0
